,Clusters number,Deck
1764,94,"['Valkyrie', 'Goblin Drill', 'Tesla', 'Fireball', 'Wall Breakers', 'Bomber', 'Skeletons', 'Fire Spirit']"
1765,94,"['Valkyrie', 'Hog Rider', 'Tesla', 'Firecracker', 'Earthquake', 'The Log', 'Skeletons', 'Fire Spirit']"
1766,94,"['Witch', 'Giant', 'Graveyard', 'Inferno Dragon', 'Dark Prince', 'Fireball', 'Fisherman', 'Arrows']"
1767,94,"['X-Bow', 'Rocket', 'Valkyrie', 'Tesla', 'Ice Wizard', 'Tornado', 'The Log', 'Skeletons']"
1768,94,"['X-Bow', 'Tesla', 'Fireball', 'Archers', 'Knight', 'The Log', 'Skeletons', 'Electro Spirit']"
1769,95,"['Balloon', 'Electro Dragon', 'Bowler', 'Inferno Dragon', 'Lumberjack', 'Freeze', 'Tornado', 'Barbarian Barrel']"
1770,95,"['Balloon', 'Musketeer', 'Bomb Tower', 'Miner', 'Ice Golem', 'Barbarian Barrel', 'Giant Snowball', 'Skeletons']"
1771,95,"['Bomb Tower', 'Fireball', 'Miner', 'Knight', 'Wall Breakers', 'Spear Goblins', 'Bats', 'The Log']"
1772,95,"['Cannon Cart', 'Minion Horde', 'Mortar', 'Fireball', 'Miner', 'Goblin Gang', 'Spear Goblins', 'The Log']"
1773,95,"['Cannon Cart', 'Royal Hogs', 'Mother Witch', 'Skeleton Dragons', 'Goblin Cage', 'Fireball', 'The Log', 'Skeletons']"
1774,95,"['Goblin Giant', 'Prince', 'Dark Prince', 'Fireball', 'Goblin Gang', 'Spear Goblins', 'Bats', 'Zap']"
1775,95,"['Goblin Giant', 'Prince', 'Minion Horde', 'Electro Wizard', 'Mother Witch', 'Dark Prince', 'Poison', 'Giant Snowball']"
1776,95,"['Golem', 'Electro Dragon', 'Cannon Cart', 'Lumberjack', 'Baby Dragon', 'Mega Minion', 'Tornado', 'Barbarian Barrel']"
1777,95,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Fireball', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
1778,95,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Poison', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
1779,95,"['Inferno Tower', 'Valkyrie', 'Goblin Drill', 'Fireball', 'Wall Breakers', 'Spear Goblins', 'The Log', 'Fire Spirit']"
1780,95,"['Lava Hound', 'Balloon', 'Baby Dragon', 'Fireball', 'Skeleton Army', 'Minions', 'Tombstone', 'Zap']"
1781,95,"['Lava Hound', 'Balloon', 'Barbarians', 'Inferno Dragon', 'Skeleton Dragons', 'Miner', 'Arrows', 'Zap']"
1782,95,"['Lava Hound', 'Flying Machine', 'Skeleton Dragons', 'Goblin Cage', 'Miner', 'Guards', 'Mega Minion', 'Arrows']"
1783,95,"['Magic Archer', 'Valkyrie', 'Bomb Tower', 'Miner', 'Tornado', 'Wall Breakers', 'Spear Goblins', 'The Log']"
1784,95,"['Mega Knight', 'Balloon', 'Hunter', 'Miner', 'Fisherman', 'Mega Minion', 'Tombstone', 'Arrows']"
1785,95,"['Mega Knight', 'Ram Rider', 'Inferno Dragon', 'Electro Wizard', 'Poison', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
1786,95,"['Mega Knight', 'Royal Giant', 'Prince', 'Princess', 'Skeleton Army', 'Dart Goblin', 'Goblin Barrel', 'Bats']"
1787,95,"['Mega Knight', 'Sparky', 'Prince', 'Wizard', 'Inferno Dragon', 'Skeleton Army', 'Skeleton Barrel', 'Fire Spirit']"
1788,95,"['Musketeer', 'Hog Rider', 'Fireball', 'Cannon', 'Ice Golem', 'The Log', 'Skeletons', 'Ice Spirit']"
1789,95,"['Musketeer', 'Valkyrie', 'Hog Rider', 'Fireball', 'Minions', 'Cannon', 'Bomber', 'Zap']"
1790,95,"['P.E.K.K.A', 'Electro Wizard', 'Magic Archer', 'Battle Ram', 'Fireball', 'Royal Ghost', 'Bandit', 'Zap']"
1791,95,"['P.E.K.K.A', 'Elite Barbarians', 'Electro Wizard', 'Mother Witch', 'Battle Ram', 'Fireball', 'Fisherman', 'Zap']"
1792,95,"['P.E.K.K.A', 'Lightning', 'Ram Rider', 'Electro Wizard', 'Baby Dragon', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
1793,95,"['Prince', 'Giant', 'Electro Wizard', 'Dark Prince', 'Fireball', 'Miner', 'Mega Minion', 'Zap']"
1794,95,"['Ram Rider', 'Inferno Dragon', 'Magic Archer', 'Lumberjack', 'Fireball', 'Bandit', 'Ice Golem', 'Barbarian Barrel']"
1795,95,"['Rocket', 'Cannon Cart', 'Rascals', 'Dark Prince', 'Princess', 'Bandit', 'Goblin Barrel', 'Giant Snowball']"
1796,95,"['Rocket', 'Executioner', 'Valkyrie', 'Hog Rider', 'Tornado', 'Goblins', 'The Log', 'Ice Spirit']"
1797,95,"['Rocket', 'Inferno Tower', 'Princess', 'Knight', 'Goblin Gang', 'Goblin Barrel', 'The Log', 'Electro Spirit']"
1798,95,"['Rocket', 'Prince', 'Rascals', 'Princess', 'Dart Goblin', 'Goblin Gang', 'Goblin Barrel', 'The Log']"
1799,95,"['Rocket', 'Valkyrie', 'Tesla', 'Princess', 'Goblin Barrel', 'The Log', 'Skeletons', 'Electro Spirit']"
1800,95,"['Royal Giant', 'Lightning', 'Lumberjack', 'Baby Dragon', 'Goblin Cage', 'Mega Minion', 'Barbarian Barrel', 'Electro Spirit']"
1801,95,"['Royal Giant', 'Mother Witch', 'Dark Prince', 'Fireball', 'Fisherman', 'Mega Minion', 'The Log', 'Electro Spirit']"
1802,95,"['Royal Giant', 'Mother Witch', 'Fireball', 'Fisherman', 'Mega Minion', 'The Log', 'Skeletons', 'Electro Spirit']"
1803,95,"['Royal Giant', 'Mother Witch', 'Hunter', 'Fireball', 'Fisherman', 'The Log', 'Skeletons', 'Electro Spirit']"
1804,95,"['Royal Recruits', 'Royal Hogs', 'Flying Machine', 'Zappies', 'Goblin Cage', 'Fireball', 'Arrows', 'Barbarian Barrel']"
1805,95,"['Sparky', 'Goblin Giant', 'Electro Wizard', 'Dark Prince', 'Mini P.E.K.K.A', 'Mega Minion', 'Rage', 'Zap']"
1806,95,"['Sparky', 'Goblin Giant', 'Lightning', 'Dark Prince', 'Hunter', 'Mega Minion', 'Barbarian Barrel', 'Giant Snowball']"
1807,95,"['Three Musketeers', 'Elixir Collector', 'Hunter', 'Royal Ghost', 'Bandit', 'Ice Golem', 'Barbarian Barrel', 'Heal Spirit']"
1808,95,"['Valkyrie', 'Goblin Drill', 'Tesla', 'Fireball', 'Wall Breakers', 'Bomber', 'Skeletons', 'Fire Spirit']"
1809,95,"['Valkyrie', 'Hog Rider', 'Tesla', 'Firecracker', 'Earthquake', 'The Log', 'Skeletons', 'Fire Spirit']"
1810,95,"['X-Bow', 'Rocket', 'Mega Minion', 'Tornado', 'Ice Golem', 'Bomber', 'The Log', 'Skeletons']"
1811,95,"['X-Bow', 'Rocket', 'Valkyrie', 'Tesla', 'Ice Wizard', 'Tornado', 'The Log', 'Skeletons']"
1812,95,"['X-Bow', 'Tesla', 'Fireball', 'Archers', 'Knight', 'The Log', 'Skeletons', 'Electro Spirit']"
1813,96,"['Balloon', 'Electro Dragon', 'Bowler', 'Inferno Dragon', 'Lumberjack', 'Freeze', 'Tornado', 'Barbarian Barrel']"
1814,96,"['Balloon', 'Hunter', 'Miner', 'Royal Delivery', 'Ice Golem', 'Bats', 'The Log', 'Giant Snowball']"
1815,96,"['Balloon', 'Musketeer', 'Bomb Tower', 'Miner', 'Ice Golem', 'Barbarian Barrel', 'Giant Snowball', 'Skeletons']"
1816,96,"['Balloon', 'Royal Hogs', 'Barbarians', 'Inferno Dragon', 'Ice Wizard', 'Skeleton Army', 'Arrows', 'Zap']"
1817,96,"['Bomb Tower', 'Fireball', 'Miner', 'Knight', 'Wall Breakers', 'Spear Goblins', 'Bats', 'The Log']"
1818,96,"['Cannon Cart', 'Minion Horde', 'Mortar', 'Fireball', 'Miner', 'Goblin Gang', 'Spear Goblins', 'The Log']"
1819,96,"['Cannon Cart', 'Royal Hogs', 'Mother Witch', 'Skeleton Dragons', 'Goblin Cage', 'Fireball', 'The Log', 'Skeletons']"
1820,96,"['Goblin Giant', 'Prince', 'Dark Prince', 'Fireball', 'Goblin Gang', 'Spear Goblins', 'Bats', 'Zap']"
1821,96,"['Golem', 'Electro Dragon', 'Cannon Cart', 'Lumberjack', 'Baby Dragon', 'Mega Minion', 'Tornado', 'Barbarian Barrel']"
1822,96,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Fireball', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
1823,96,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Poison', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
1824,96,"['Inferno Tower', 'Valkyrie', 'Goblin Drill', 'Fireball', 'Wall Breakers', 'Spear Goblins', 'The Log', 'Fire Spirit']"
1825,96,"['Lava Hound', 'Balloon', 'Baby Dragon', 'Fireball', 'Skeleton Army', 'Minions', 'Tombstone', 'Zap']"
1826,96,"['Lava Hound', 'Balloon', 'Barbarians', 'Inferno Dragon', 'Skeleton Dragons', 'Miner', 'Arrows', 'Zap']"
1827,96,"['Lava Hound', 'Flying Machine', 'Skeleton Dragons', 'Goblin Cage', 'Miner', 'Guards', 'Mega Minion', 'Arrows']"
1828,96,"['Magic Archer', 'Valkyrie', 'Bomb Tower', 'Miner', 'Tornado', 'Wall Breakers', 'Spear Goblins', 'The Log']"
1829,96,"['Mega Knight', 'Balloon', 'Hunter', 'Miner', 'Fisherman', 'Mega Minion', 'Tombstone', 'Arrows']"
1830,96,"['Mega Knight', 'Ram Rider', 'Inferno Dragon', 'Electro Wizard', 'Poison', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
1831,96,"['Mega Knight', 'Royal Giant', 'Prince', 'Princess', 'Skeleton Army', 'Dart Goblin', 'Goblin Barrel', 'Bats']"
1832,96,"['Mega Knight', 'Sparky', 'Prince', 'Wizard', 'Inferno Dragon', 'Skeleton Army', 'Skeleton Barrel', 'Fire Spirit']"
1833,96,"['Mirror', 'Goblin Giant', 'Bandit', 'Mega Minion', 'Goblin Gang', 'Cannon', 'Spear Goblins', 'Zap']"
1834,96,"['Musketeer', 'Hog Rider', 'Fireball', 'Cannon', 'Ice Golem', 'The Log', 'Skeletons', 'Ice Spirit']"
1835,96,"['Musketeer', 'Valkyrie', 'Hog Rider', 'Fireball', 'Minions', 'Cannon', 'Bomber', 'Zap']"
1836,96,"['P.E.K.K.A', 'Electro Wizard', 'Magic Archer', 'Battle Ram', 'Fireball', 'Royal Ghost', 'Bandit', 'Zap']"
1837,96,"['P.E.K.K.A', 'Elite Barbarians', 'Electro Wizard', 'Mother Witch', 'Battle Ram', 'Fireball', 'Fisherman', 'Zap']"
1838,96,"['P.E.K.K.A', 'Lightning', 'Ram Rider', 'Electro Wizard', 'Baby Dragon', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
1839,96,"['Prince', 'Giant', 'Electro Wizard', 'Dark Prince', 'Fireball', 'Miner', 'Mega Minion', 'Zap']"
1840,96,"['Prince', 'Giant', 'Electro Wizard', 'Dark Prince', 'Hog Rider', 'Fireball', 'Bandit', 'Mega Minion']"
1841,96,"['Ram Rider', 'Inferno Dragon', 'Magic Archer', 'Lumberjack', 'Fireball', 'Bandit', 'Ice Golem', 'Barbarian Barrel']"
1842,96,"['Rocket', 'Cannon Cart', 'Rascals', 'Dark Prince', 'Princess', 'Bandit', 'Goblin Barrel', 'Giant Snowball']"
1843,96,"['Rocket', 'Executioner', 'Valkyrie', 'Hog Rider', 'Tornado', 'Goblins', 'The Log', 'Ice Spirit']"
1844,96,"['Rocket', 'Inferno Tower', 'Princess', 'Knight', 'Goblin Gang', 'Goblin Barrel', 'The Log', 'Electro Spirit']"
1845,96,"['Rocket', 'Prince', 'Rascals', 'Princess', 'Dart Goblin', 'Goblin Gang', 'Goblin Barrel', 'The Log']"
1846,96,"['Rocket', 'Valkyrie', 'Tesla', 'Princess', 'Goblin Barrel', 'The Log', 'Skeletons', 'Electro Spirit']"
1847,96,"['Royal Giant', 'Barbarians', 'Inferno Dragon', 'Valkyrie', 'Spear Goblins', 'Barbarian Barrel', 'Zap', 'Fire Spirit']"
1848,96,"['Royal Giant', 'Lightning', 'Lumberjack', 'Baby Dragon', 'Goblin Cage', 'Mega Minion', 'Barbarian Barrel', 'Electro Spirit']"
1849,96,"['Royal Giant', 'Mother Witch', 'Dark Prince', 'Fireball', 'Fisherman', 'Mega Minion', 'The Log', 'Electro Spirit']"
1850,96,"['Royal Giant', 'Mother Witch', 'Fireball', 'Fisherman', 'Mega Minion', 'The Log', 'Skeletons', 'Electro Spirit']"
1851,96,"['Royal Giant', 'Mother Witch', 'Hunter', 'Fireball', 'Fisherman', 'The Log', 'Skeletons', 'Electro Spirit']"
1852,96,"['Royal Recruits', 'Royal Hogs', 'Flying Machine', 'Zappies', 'Goblin Cage', 'Fireball', 'Arrows', 'Barbarian Barrel']"
1853,96,"['Sparky', 'Goblin Giant', 'Electro Wizard', 'Dark Prince', 'Mini P.E.K.K.A', 'Mega Minion', 'Rage', 'Zap']"
1854,96,"['Sparky', 'Goblin Giant', 'Lightning', 'Dark Prince', 'Hunter', 'Mega Minion', 'Barbarian Barrel', 'Giant Snowball']"
1855,96,"['Three Musketeers', 'Elixir Collector', 'Hunter', 'Royal Ghost', 'Bandit', 'Ice Golem', 'Barbarian Barrel', 'Heal Spirit']"
1856,96,"['Valkyrie', 'Goblin Drill', 'Tesla', 'Fireball', 'Wall Breakers', 'Bomber', 'Skeletons', 'Fire Spirit']"
1857,96,"['Valkyrie', 'Hog Rider', 'Tesla', 'Firecracker', 'Earthquake', 'The Log', 'Skeletons', 'Fire Spirit']"
1858,96,"['X-Bow', 'Rocket', 'Valkyrie', 'Tesla', 'Ice Wizard', 'Tornado', 'The Log', 'Skeletons']"
1859,96,"['X-Bow', 'Tesla', 'Fireball', 'Archers', 'Knight', 'The Log', 'Skeletons', 'Electro Spirit']"
1860,97,"['Balloon', 'Electro Dragon', 'Bowler', 'Inferno Dragon', 'Lumberjack', 'Freeze', 'Tornado', 'Barbarian Barrel']"
1861,97,"['Balloon', 'Musketeer', 'Bomb Tower', 'Miner', 'Ice Golem', 'Barbarian Barrel', 'Giant Snowball', 'Skeletons']"
1862,97,"['Balloon', 'Royal Hogs', 'Barbarians', 'Inferno Dragon', 'Ice Wizard', 'Skeleton Army', 'Arrows', 'Zap']"
1863,97,"['Bomb Tower', 'Fireball', 'Miner', 'Knight', 'Wall Breakers', 'Spear Goblins', 'Bats', 'The Log']"
1864,97,"['Cannon Cart', 'Minion Horde', 'Mortar', 'Fireball', 'Miner', 'Goblin Gang', 'Spear Goblins', 'The Log']"
1865,97,"['Cannon Cart', 'Royal Hogs', 'Mother Witch', 'Skeleton Dragons', 'Goblin Cage', 'Fireball', 'The Log', 'Skeletons']"
1866,97,"['Goblin Giant', 'Prince', 'Dark Prince', 'Fireball', 'Goblin Gang', 'Spear Goblins', 'Bats', 'Zap']"
1867,97,"['Golem', 'Electro Dragon', 'Cannon Cart', 'Lumberjack', 'Baby Dragon', 'Mega Minion', 'Tornado', 'Barbarian Barrel']"
1868,97,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Fireball', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
1869,97,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Poison', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
1870,97,"['Inferno Tower', 'Valkyrie', 'Goblin Drill', 'Fireball', 'Wall Breakers', 'Spear Goblins', 'The Log', 'Fire Spirit']"
1871,97,"['Lava Hound', 'Balloon', 'Baby Dragon', 'Fireball', 'Skeleton Army', 'Minions', 'Tombstone', 'Zap']"
1872,97,"['Lava Hound', 'Balloon', 'Barbarians', 'Inferno Dragon', 'Skeleton Dragons', 'Miner', 'Arrows', 'Zap']"
1873,97,"['Lava Hound', 'Flying Machine', 'Skeleton Dragons', 'Goblin Cage', 'Miner', 'Guards', 'Mega Minion', 'Arrows']"
1874,97,"['Lava Hound', 'Sparky', 'Graveyard', 'Skeleton Dragons', 'Royal Ghost', 'Firecracker', 'The Log', 'Skeletons']"
1875,97,"['Magic Archer', 'Valkyrie', 'Bomb Tower', 'Miner', 'Tornado', 'Wall Breakers', 'Spear Goblins', 'The Log']"
1876,97,"['Mega Knight', 'Balloon', 'Hunter', 'Miner', 'Fisherman', 'Mega Minion', 'Tombstone', 'Arrows']"
1877,97,"['Mega Knight', 'Ram Rider', 'Inferno Dragon', 'Electro Wizard', 'Poison', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
1878,97,"['Mega Knight', 'Royal Giant', 'Prince', 'Princess', 'Skeleton Army', 'Dart Goblin', 'Goblin Barrel', 'Bats']"
1879,97,"['Mega Knight', 'Sparky', 'Prince', 'Wizard', 'Inferno Dragon', 'Skeleton Army', 'Skeleton Barrel', 'Fire Spirit']"
1880,97,"['Musketeer', 'Hog Rider', 'Fireball', 'Cannon', 'Ice Golem', 'The Log', 'Skeletons', 'Ice Spirit']"
1881,97,"['Musketeer', 'Valkyrie', 'Hog Rider', 'Fireball', 'Minions', 'Cannon', 'Bomber', 'Zap']"
1882,97,"['P.E.K.K.A', 'Electro Wizard', 'Magic Archer', 'Battle Ram', 'Fireball', 'Royal Ghost', 'Bandit', 'Zap']"
1883,97,"['P.E.K.K.A', 'Elite Barbarians', 'Electro Wizard', 'Mother Witch', 'Battle Ram', 'Fireball', 'Fisherman', 'Zap']"
1884,97,"['P.E.K.K.A', 'Lightning', 'Ram Rider', 'Electro Wizard', 'Baby Dragon', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
1885,97,"['Prince', 'Giant', 'Electro Wizard', 'Dark Prince', 'Fireball', 'Miner', 'Mega Minion', 'Zap']"
1886,97,"['Ram Rider', 'Inferno Dragon', 'Magic Archer', 'Lumberjack', 'Fireball', 'Bandit', 'Ice Golem', 'Barbarian Barrel']"
1887,97,"['Rocket', 'Cannon Cart', 'Rascals', 'Dark Prince', 'Princess', 'Bandit', 'Goblin Barrel', 'Giant Snowball']"
1888,97,"['Rocket', 'Executioner', 'Valkyrie', 'Hog Rider', 'Tornado', 'Goblins', 'The Log', 'Ice Spirit']"
1889,97,"['Rocket', 'Inferno Tower', 'Princess', 'Knight', 'Goblin Gang', 'Goblin Barrel', 'The Log', 'Electro Spirit']"
1890,97,"['Rocket', 'Prince', 'Rascals', 'Princess', 'Dart Goblin', 'Goblin Gang', 'Goblin Barrel', 'The Log']"
1891,97,"['Rocket', 'Valkyrie', 'Tesla', 'Princess', 'Goblin Barrel', 'The Log', 'Skeletons', 'Electro Spirit']"
1892,97,"['Royal Giant', 'Lightning', 'Lumberjack', 'Baby Dragon', 'Goblin Cage', 'Mega Minion', 'Barbarian Barrel', 'Electro Spirit']"
1893,97,"['Royal Giant', 'Mother Witch', 'Dark Prince', 'Fireball', 'Fisherman', 'Mega Minion', 'The Log', 'Electro Spirit']"
1894,97,"['Royal Giant', 'Mother Witch', 'Fireball', 'Fisherman', 'Mega Minion', 'The Log', 'Skeletons', 'Electro Spirit']"
1895,97,"['Royal Giant', 'Mother Witch', 'Hunter', 'Fireball', 'Fisherman', 'The Log', 'Skeletons', 'Electro Spirit']"
1896,97,"['Royal Recruits', 'Royal Hogs', 'Flying Machine', 'Zappies', 'Goblin Cage', 'Fireball', 'Arrows', 'Barbarian Barrel']"
1897,97,"['Sparky', 'Goblin Giant', 'Electro Wizard', 'Dark Prince', 'Mini P.E.K.K.A', 'Mega Minion', 'Rage', 'Zap']"
1898,97,"['Sparky', 'Goblin Giant', 'Lightning', 'Dark Prince', 'Hunter', 'Mega Minion', 'Barbarian Barrel', 'Giant Snowball']"
1899,97,"['Three Musketeers', 'Elixir Collector', 'Hunter', 'Royal Ghost', 'Bandit', 'Ice Golem', 'Barbarian Barrel', 'Heal Spirit']"
1900,97,"['Valkyrie', 'Goblin Drill', 'Tesla', 'Fireball', 'Wall Breakers', 'Bomber', 'Skeletons', 'Fire Spirit']"
1901,97,"['Valkyrie', 'Hog Rider', 'Tesla', 'Firecracker', 'Earthquake', 'The Log', 'Skeletons', 'Fire Spirit']"
1902,97,"['X-Bow', 'Rocket', 'Valkyrie', 'Tesla', 'Ice Wizard', 'Tornado', 'The Log', 'Skeletons']"
1903,97,"['X-Bow', 'Tesla', 'Fireball', 'Archers', 'Knight', 'The Log', 'Skeletons', 'Electro Spirit']"
1904,98,"['Balloon', 'Electro Dragon', 'Bowler', 'Inferno Dragon', 'Lumberjack', 'Freeze', 'Tornado', 'Barbarian Barrel']"
1905,98,"['Balloon', 'Musketeer', 'Bomb Tower', 'Miner', 'Ice Golem', 'Barbarian Barrel', 'Giant Snowball', 'Skeletons']"
1906,98,"['Balloon', 'Royal Hogs', 'Barbarians', 'Inferno Dragon', 'Ice Wizard', 'Skeleton Army', 'Arrows', 'Zap']"
1907,98,"['Bomb Tower', 'Fireball', 'Miner', 'Knight', 'Wall Breakers', 'Spear Goblins', 'Bats', 'The Log']"
1908,98,"['Cannon Cart', 'Minion Horde', 'Mortar', 'Fireball', 'Miner', 'Goblin Gang', 'Spear Goblins', 'The Log']"
1909,98,"['Cannon Cart', 'Royal Hogs', 'Mother Witch', 'Skeleton Dragons', 'Goblin Cage', 'Fireball', 'The Log', 'Skeletons']"
1910,98,"['Goblin Giant', 'Prince', 'Dark Prince', 'Fireball', 'Goblin Gang', 'Spear Goblins', 'Bats', 'Zap']"
1911,98,"['Golem', 'Electro Dragon', 'Cannon Cart', 'Lumberjack', 'Baby Dragon', 'Mega Minion', 'Tornado', 'Barbarian Barrel']"
1912,98,"['Graveyard', 'Baby Dragon', 'Goblin Cage', 'Poison', 'Ice Wizard', 'Knight', 'Tornado', 'Barbarian Barrel']"
1913,98,"['Graveyard', 'Baby Dragon', 'Valkyrie', 'Goblin Cage', 'Fireball', 'Ice Wizard', 'Tornado', 'Barbarian Barrel']"
1914,98,"['Inferno Tower', 'Valkyrie', 'Goblin Drill', 'Fireball', 'Wall Breakers', 'Spear Goblins', 'The Log', 'Fire Spirit']"
1915,98,"['Lava Hound', 'Balloon', 'Baby Dragon', 'Fireball', 'Skeleton Army', 'Minions', 'Tombstone', 'Zap']"
1916,98,"['Lava Hound', 'Balloon', 'Barbarians', 'Inferno Dragon', 'Skeleton Dragons', 'Miner', 'Arrows', 'Zap']"
1917,98,"['Lava Hound', 'Flying Machine', 'Skeleton Dragons', 'Goblin Cage', 'Miner', 'Guards', 'Mega Minion', 'Arrows']"
1918,98,"['Magic Archer', 'Valkyrie', 'Bomb Tower', 'Miner', 'Tornado', 'Wall Breakers', 'Spear Goblins', 'The Log']"
1919,98,"['Mega Knight', 'Balloon', 'Hunter', 'Miner', 'Fisherman', 'Mega Minion', 'Tombstone', 'Arrows']"
1920,98,"['Mega Knight', 'Balloon', 'Inferno Dragon', 'Mother Witch', 'Fireball', 'Fisherman', 'Giant Snowball', 'Electro Spirit']"
1921,98,"['Mega Knight', 'Ram Rider', 'Inferno Dragon', 'Electro Wizard', 'Poison', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
1922,98,"['Mega Knight', 'Royal Giant', 'Prince', 'Princess', 'Skeleton Army', 'Dart Goblin', 'Goblin Barrel', 'Bats']"
1923,98,"['Mega Knight', 'Sparky', 'Prince', 'Wizard', 'Inferno Dragon', 'Skeleton Army', 'Skeleton Barrel', 'Fire Spirit']"
1924,98,"['Musketeer', 'Hog Rider', 'Fireball', 'Cannon', 'Ice Golem', 'The Log', 'Skeletons', 'Ice Spirit']"
1925,98,"['Musketeer', 'Valkyrie', 'Hog Rider', 'Fireball', 'Minions', 'Cannon', 'Bomber', 'Zap']"
1926,98,"['P.E.K.K.A', 'Electro Wizard', 'Magic Archer', 'Battle Ram', 'Fireball', 'Royal Ghost', 'Bandit', 'Zap']"
1927,98,"['P.E.K.K.A', 'Elite Barbarians', 'Electro Wizard', 'Mother Witch', 'Battle Ram', 'Fireball', 'Fisherman', 'Zap']"
1928,98,"['P.E.K.K.A', 'Graveyard', 'Electro Wizard', 'Dark Prince', 'Hunter', 'Poison', 'Bomber', 'Giant Snowball']"
1929,98,"['P.E.K.K.A', 'Lightning', 'Ram Rider', 'Electro Wizard', 'Baby Dragon', 'Bandit', 'Barbarian Barrel', 'Giant Snowball']"
1930,98,"['Prince', 'Giant', 'Electro Wizard', 'Dark Prince', 'Fireball', 'Miner', 'Mega Minion', 'Zap']"
1931,98,"['Ram Rider', 'Balloon', 'Electro Wizard', 'Freeze', 'Fireball', 'Bandit', 'Earthquake', 'Zap']"
1932,98,"['Ram Rider', 'Inferno Dragon', 'Magic Archer', 'Lumberjack', 'Fireball', 'Bandit', 'Ice Golem', 'Barbarian Barrel']"
1933,98,"['Rocket', 'Cannon Cart', 'Rascals', 'Dark Prince', 'Princess', 'Bandit', 'Goblin Barrel', 'Giant Snowball']"
1934,98,"['Rocket', 'Executioner', 'Valkyrie', 'Hog Rider', 'Tornado', 'Goblins', 'The Log', 'Ice Spirit']"
1935,98,"['Rocket', 'Inferno Tower', 'Princess', 'Knight', 'Goblin Gang', 'Goblin Barrel', 'The Log', 'Electro Spirit']"
1936,98,"['Rocket', 'Prince', 'Rascals', 'Princess', 'Dart Goblin', 'Goblin Gang', 'Goblin Barrel', 'The Log']"
1937,98,"['Rocket', 'Valkyrie', 'Tesla', 'Princess', 'Goblin Barrel', 'The Log', 'Skeletons', 'Electro Spirit']"
1938,98,"['Royal Giant', 'Lightning', 'Lumberjack', 'Baby Dragon', 'Goblin Cage', 'Mega Minion', 'Barbarian Barrel', 'Electro Spirit']"
1939,98,"['Royal Giant', 'Mother Witch', 'Dark Prince', 'Fireball', 'Fisherman', 'Mega Minion', 'The Log', 'Electro Spirit']"
1940,98,"['Royal Giant', 'Mother Witch', 'Fireball', 'Fisherman', 'Mega Minion', 'The Log', 'Skeletons', 'Electro Spirit']"
1941,98,"['Royal Giant', 'Mother Witch', 'Hunter', 'Fireball', 'Fisherman', 'The Log', 'Skeletons', 'Electro Spirit']"
1942,98,"['Royal Recruits', 'Royal Hogs', 'Flying Machine', 'Zappies', 'Goblin Cage', 'Fireball', 'Arrows', 'Barbarian Barrel']"
1943,98,"['Sparky', 'Goblin Giant', 'Electro Wizard', 'Dark Prince', 'Mini P.E.K.K.A', 'Mega Minion', 'Rage', 'Zap']"
1944,98,"['Sparky', 'Goblin Giant', 'Lightning', 'Dark Prince', 'Hunter', 'Mega Minion', 'Barbarian Barrel', 'Giant Snowball']"
1945,98,"['Three Musketeers', 'Elixir Collector', 'Hunter', 'Royal Ghost', 'Bandit', 'Ice Golem', 'Barbarian Barrel', 'Heal Spirit']"
1946,98,"['Valkyrie', 'Goblin Drill', 'Tesla', 'Fireball', 'Wall Breakers', 'Bomber', 'Skeletons', 'Fire Spirit']"
1947,98,"['Valkyrie', 'Hog Rider', 'Tesla', 'Firecracker', 'Earthquake', 'The Log', 'Skeletons', 'Fire Spirit']"
1948,98,"['X-Bow', 'Rocket', 'Valkyrie', 'Tesla', 'Ice Wizard', 'Tornado', 'The Log', 'Skeletons']"
1949,98,"['X-Bow', 'Tesla', 'Fireball', 'Archers', 'Knight', 'The Log', 'Skeletons', 'Electro Spirit']"
1950,99,"['Balloon', 'Electro Dragon', 'Bowler', 'Inferno Dragon', 'Lumberjack', 'Freeze', 'Tornado', 'Barbarian Barrel']"
1951,99,"['Balloon', 'Musketeer', 'Bomb Tower', 'Miner', 'Ice Golem', 'Barbarian Barrel', 'Giant Snowball', 'Skeletons']"
